times,counts
-3,2
-2,2
-1,10
0,11
1,16
2,16
3,9
4,18
5,13
6,15
7,17
8,16
9,15
10,23
11,29
12,15
13,18
14,23
15,16
16,24
17,18
18,11
19,14
20,14
21,20
22,25
23,18
24,18
25,23
26,16
27,19
28,13
29,24
30,17
31,19
32,23
33,7
34,19
35,19
36,24
37,22
38,26
39,23
40,14
41,23
42,20
43,21
44,23
45,26
46,21
47,35
48,27
49,24
50,28
51,31
52,40
53,37
54,35
55,37
56,27
57,27
58,44
59,30
60,33
61,51
62,45
63,40
64,46
65,57
66,39
67,40
68,47
69,48
70,42
71,45
72,40
73,63
74,49
75,45
76,37
77,46
78,52
79,47
80,53
81,57
82,59
83,55
84,56
85,59
86,46
87,63
88,41
89,64
90,54
91,58
92,43
93,57
94,64
95,41
96,51
97,48
98,40
99,39
100,26
101,18
102,11
103,8
104,3
105,2
106,1
110,1
