times,counts
-4,1
-3,1
-2,5
-1,9
0,14
1,5
2,12
3,14
4,18
5,11
6,21
7,16
8,19
9,16
10,16
11,10
12,9
13,15
14,11
15,15
16,18
17,12
18,16
19,10
20,10
21,17
22,15
23,15
24,20
25,15
26,8
27,12
28,12
29,7
30,7
31,5
32,8
33,10
34,9
35,13
36,8
37,9
38,14
39,9
40,8
41,7
42,11
43,17
44,13
45,17
46,13
47,12
48,9
49,6
50,9
51,12
52,8
53,7
54,11
55,7
56,10
57,4
58,6
59,5
60,5
61,7
62,5
63,3
64,7
65,5
66,7
67,4
68,2
69,3
70,4
71,6
72,6
73,3
74,4
75,3
76,4
77,5
78,5
79,6
80,3
81,7
82,4
83,5
84,3
85,5
86,3
87,4
88,2
89,4
90,1
91,3
92,2
93,2
94,1
95,2
96,1
97,1
98,2
99,1
101,1
