times,counts
-4,2
-3,2
-2,3
-1,8
0,17
1,11
2,14
3,15
4,12
5,35
6,12
7,21
8,23
9,27
10,15
11,21
12,20
13,18
14,24
15,28
16,29
17,17
18,29
19,17
20,13
21,11
22,14
23,18
24,15
25,19
26,18
27,14
28,16
29,12
30,12
31,20
32,19
33,21
34,20
35,11
36,24
37,14
38,17
39,26
40,19
41,29
42,29
43,27
44,22
45,28
46,20
47,26
48,25
49,23
50,18
51,22
52,21
53,33
54,19
55,27
56,26
57,17
58,31
59,15
60,16
61,27
62,26
63,24
64,19
65,16
66,22
67,20
68,21
69,12
70,19
71,14
72,23
73,11
74,19
75,10
76,8
77,11
78,17
79,12
80,10
81,14
82,21
83,16
84,14
85,19
86,15
87,11
88,17
89,10
90,15
91,6
92,10
93,8
94,13
95,5
96,7
97,5
98,5
99,5
100,2
101,2
102,1
103,1
