times,counts
-4,1
-3,4
-2,6
-1,7
0,13
1,8
2,12
3,22
4,22
5,21
6,36
7,30
8,24
9,29
10,35
11,46
12,24
13,40
14,34
15,44
16,32
17,34
18,33
19,41
20,43
21,48
22,40
23,60
24,49
25,49
26,55
27,51
28,53
29,50
30,52
31,58
32,50
33,52
34,64
35,56
36,56
37,65
38,54
39,60
40,68
41,60
42,62
43,62
44,54
45,47
46,67
47,51
48,70
49,80
50,62
51,62
52,81
53,43
54,79
55,63
56,60
57,62
58,71
59,69
60,58
61,62
62,69
63,71
64,80
65,55
66,67
67,80
68,84
69,70
70,73
71,75
72,68
73,83
74,93
75,66
76,93
77,88
78,77
79,96
80,77
81,69
82,75
83,82
84,93
85,92
86,82
87,89
88,88
89,73
90,75
91,83
92,95
93,86
94,89
95,93
96,92
97,106
98,75
99,51
100,46
101,27
102,30
103,7
104,3
105,4
106,1
