times,counts
0,13
1,19
2,15
3,16
4,13
5,20
6,13
7,16
8,17
9,19
10,24
11,33
12,23
13,25
14,31
15,31
16,32
17,33
18,31
19,27
20,32
21,31
22,35
23,39
24,34
25,43
26,31
27,51
28,49
29,44
30,39
31,43
32,48
33,46
34,59
35,52
36,46
37,52
38,59
39,44
40,44
41,40
42,48
43,47
44,37
45,42
46,44
47,41
48,53
49,47
50,41
51,60
52,55
53,53
54,50
55,63
56,60
57,57
58,49
59,46
60,53
61,51
62,49
63,47
64,60
65,57
66,55
67,62
68,53
69,66
70,67
71,66
72,55
73,71
74,62
75,58
76,52
77,66
78,53
79,63
80,75
81,69
82,71
83,67
84,71
85,83
86,66
87,70
88,72
89,66
90,75
91,67
92,78
93,69
94,69
95,66
96,69
97,80
98,74
99,74
100,76
