,times,counts,rates
55,-21,0,5.349075976592533e-09
56,-20,0,1.267342852094915e-07
57,-19,0,1.8318003231435007e-06
58,-18,0,1.839954073546432e-05
59,-17,0,0.00014129769426619531
60,-16,0,0.0008800101539735989
61,-15,0,0.00454987193011645
62,-14,0,0.019737826882764327
63,-13,0,0.07236783080089085
64,-12,0,0.22523666272136353
65,-11,0,0.5972241709009408
66,-10,0,1.3557909814877394
67,-9,0,2.6536923470419858
68,-8,0,4.5198547471014985
69,-7,0,6.7785446494965464
70,-6,0,9.080494575524048
71,-5,0,11.037540555904107
72,-4,0,12.35598916906263
0,-3,2,12.89190798177827
1,-2,4,12.653739365892834
2,-1,8,11.800771216249421
3,0,5,10.618791146637415
4,1,8,9.428588874060804
5,2,12,8.456128958409428
6,3,10,7.7604950946773075
7,4,16,7.274789143955093
8,5,16,6.914477279145012
9,6,2,6.658173567450273
10,7,11,6.543170448762021
11,8,7,6.597500486014068
12,9,11,6.778941870209829
13,10,11,6.970776976075475
14,11,6,7.030253114535753
15,12,6,6.855907686945946
16,13,9,6.4416521190469975
17,14,4,5.893160750269034
18,15,5,5.391020086615416
19,16,10,5.107184688339057
20,17,4,5.111079151027619
21,18,11,5.31800174661442
22,19,9,5.51535229663839
23,20,5,5.456837680391458
24,21,3,4.98025871683899
25,22,6,4.095414144185262
26,23,4,2.987869689041612
27,24,6,1.918891145312331
28,25,1,1.0859226562110662
29,26,7,0.548708033850554
30,27,9,0.25746761434828125
31,28,8,0.1280869893925818
32,29,2,0.0971446546061387
33,30,2,0.13645070993712705
34,31,1,0.24089651150978186
35,32,3,0.4069175129611697
73,33,0,0.6149120734142284
74,34,0,0.8262690537214562
75,35,0,0.9969598036300514
76,36,0,1.098649414058332
77,37,0,1.135581816193047
36,38,1,1.1482822993031638
78,39,0,1.1960367822240106
37,40,1,1.317687020090829
79,41,0,1.4936754589145376
38,42,3,1.6487013707868776
39,43,1,1.706585046233681
80,44,0,1.652648464718966
81,45,0,1.545125958045514
40,46,1,1.4677332908112262
41,47,2,1.4656431642343466
42,48,2,1.5113653160050966
43,49,3,1.5254894892928548
44,50,2,1.4414562092614969
82,51,0,1.2603585771887742
83,52,0,1.0441801336901873
45,53,1,0.859942911867295
46,54,3,0.7331465473359613
47,55,2,0.6445800099460756
48,56,3,0.5581103741342565
84,57,0,0.4506124204198708
49,58,1,0.32535033209009906
50,59,1,0.20557656409940855
85,60,0,0.11665931420599973
86,61,0,0.07104211931031972
51,62,1,0.06598541528432199
52,63,3,0.08986925280836294
87,64,0,0.12622159610447595
88,65,0,0.15484790833543402
89,66,0,0.15800749244459245
90,67,0,0.13126245576964618
91,68,0,0.08718435591409497
92,69,0,0.04530948152268805
93,70,0,0.01788956634971354
94,71,0,0.005138979671194689
53,72,1,0.0010027181365121459
95,73,0,0.00011760270256374285
96,74,0,6.350165262133107e-06
97,75,0,5.788369984484464e-08
