times,counts
0,10
1,23
2,4
3,25
4,14
5,14
6,14
7,12
8,12
9,8
10,19
11,17
12,18
13,14
14,13
15,18
16,8
17,13
18,3
19,8
20,12
21,12
22,3
23,7
24,11
25,10
26,8
27,5
28,13
29,13
30,14
31,16
32,11
33,11
34,9
35,4
36,8
37,12
38,3
39,6
40,11
41,14
42,18
43,12
44,7
45,8
46,9
47,13
48,11
49,9
50,7
51,14
52,8
53,9
54,8
55,9
56,7
57,8
58,8
59,12
60,6
61,7
62,16
63,7
64,6
65,6
66,7
67,10
68,8
69,11
70,9
71,10
72,10
73,10
74,9
75,7
76,7
77,3
78,9
79,9
80,9
81,9
82,12
83,12
84,11
85,9
86,2
87,11
88,8
89,5
90,7
91,13
92,2
93,7
94,6
95,6
96,2
97,6
98,4
99,4
100,5
