times,counts
0,23
1,19
2,18
3,18
4,12
5,16
6,23
7,20
8,18
9,33
10,24
11,26
12,27
13,28
14,36
15,26
16,43
17,26
18,38
19,29
20,46
21,35
22,26
23,36
24,33
25,31
26,35
27,37
28,34
29,33
30,37
31,33
32,38
33,45
34,47
35,45
36,45
37,41
38,45
39,33
40,37
41,41
42,46
43,35
44,40
45,38
46,34
47,43
48,43
49,39
50,26
51,34
52,37
53,36
54,34
55,22
56,26
57,29
58,35
59,35
60,23
61,25
62,32
63,28
64,36
65,31
66,35
67,28
68,33
69,32
70,42
71,34
72,30
73,38
74,35
75,29
76,33
77,39
78,28
79,26
80,33
81,26
82,28
83,25
84,28
85,29
86,29
87,34
88,33
89,30
90,29
91,40
92,26
93,30
94,32
95,30
96,34
97,31
98,37
99,22
100,35
