times,counts
0,19
1,13
2,21
3,22
4,22
5,17
6,19
7,10
8,20
9,21
10,18
11,14
12,26
13,25
14,21
15,22
16,16
17,29
18,19
19,27
20,19
21,15
22,23
23,19
24,22
25,27
26,16
27,19
28,25
29,20
30,24
31,21
32,17
33,17
34,19
35,18
36,16
37,19
38,13
39,23
40,16
41,17
42,15
43,14
44,14
45,19
46,15
47,16
48,13
49,24
50,15
51,16
52,21
53,12
54,22
55,23
56,16
57,20
58,19
59,17
60,16
61,19
62,9
63,13
64,13
65,13
66,7
67,10
68,14
69,8
70,12
71,12
72,11
73,10
74,9
75,6
76,4
77,5
78,8
79,5
80,6
81,4
82,7
83,7
84,3
85,5
86,10
87,4
88,3
89,8
90,5
91,4
92,3
93,5
94,3
95,2
97,4
98,1
99,3
100,2
