times,counts
0,13
1,26
2,15
3,22
4,19
5,22
6,20
7,13
8,17
9,16
10,27
11,16
12,14
13,8
14,14
15,19
16,14
17,14
18,17
19,14
20,15
21,20
22,27
23,17
24,16
25,19
26,27
27,15
28,22
29,28
30,28
31,21
32,28
33,18
34,17
35,20
36,20
37,20
38,19
39,26
40,22
41,29
42,35
43,35
44,27
45,27
46,36
47,33
48,37
49,26
50,47
51,37
52,30
53,37
54,39
55,42
56,52
57,43
58,35
59,39
60,46
61,46
62,48
63,49
64,48
65,47
66,49
67,54
68,41
69,47
70,39
71,48
72,46
73,41
74,51
75,55
76,54
77,51
78,59
79,63
80,56
81,64
82,59
83,62
84,65
85,64
86,59
87,57
88,62
89,57
90,66
91,54
92,70
93,60
94,58
95,65
96,61
97,63
98,60
99,69
100,58
