times,counts
0,20
1,21
2,22
3,21
4,29
5,23
6,22
7,37
8,25
9,22
10,24
11,20
12,31
13,29
14,28
15,26
16,24
17,31
18,30
19,29
20,29
21,36
22,42
23,33
24,38
25,36
26,41
27,45
28,38
29,41
30,46
31,32
32,50
33,53
34,35
35,41
36,43
37,43
38,49
39,50
40,44
41,56
42,64
43,57
44,63
45,55
46,63
47,68
48,60
49,57
50,69
51,61
52,63
53,64
54,67
55,59
56,60
57,61
58,59
59,47
60,64
61,60
62,59
63,58
64,59
65,68
66,71
67,67
68,68
69,66
70,66
71,75
72,67
73,65
74,73
75,64
76,67
77,71
78,76
79,72
80,73
81,73
82,80
83,76
84,78
85,75
86,80
87,73
88,71
89,80
90,69
91,77
92,68
93,66
94,72
95,78
96,69
97,75
98,71
99,89
100,80
