times,counts
-3,2
-2,4
-1,8
0,15
1,8
2,10
3,16
4,20
5,17
6,25
7,23
8,31
9,21
10,31
11,36
12,35
13,27
14,47
15,36
16,24
17,29
18,36
19,47
20,44
21,39
22,42
23,31
24,43
25,50
26,48
27,42
28,38
29,51
30,33
31,50
32,53
33,44
34,28
35,37
36,58
37,45
38,49
39,42
40,43
41,51
42,52
43,53
44,54
45,48
46,58
47,48
48,46
49,53
50,50
51,43
52,59
53,51
54,61
55,68
56,57
57,49
58,59
59,56
60,54
61,67
62,62
63,57
64,67
65,57
66,68
67,67
68,50
69,69
70,65
71,72
72,71
73,55
74,48
75,70
76,67
77,72
78,62
79,56
80,66
81,58
82,53
83,49
84,63
85,63
86,75
87,60
88,38
89,45
90,64
91,63
92,60
93,74
94,60
95,72
96,58
97,73
98,54
99,50
100,35
101,31
102,18
103,10
104,8
105,3
106,2
107,1
108,1
