times,counts
-4,1
-3,4
-2,5
-1,6
0,5
1,17
2,12
3,12
4,10
5,19
6,18
7,12
8,12
9,15
10,18
11,11
12,10
13,11
14,14
15,12
16,6
17,11
18,9
19,15
20,13
21,8
22,11
23,13
24,8
25,9
26,6
27,4
28,7
29,6
30,17
31,8
32,9
33,13
34,9
35,12
36,9
37,9
38,8
39,7
40,10
41,6
42,10
43,8
44,5
45,6
46,4
47,8
48,7
49,8
50,6
51,11
52,2
53,1
54,2
55,5
56,4
57,5
58,5
59,4
60,3
61,4
62,6
63,1
64,2
65,3
66,2
67,3
68,2
69,3
70,5
71,3
72,1
73,2
74,4
75,5
76,6
77,2
78,5
79,3
80,6
81,2
82,3
83,2
84,4
85,2
86,1
87,2
88,2
90,1
91,1
92,2
93,1
94,1
95,1
96,1
97,1
98,1
