times,counts
-4,1
-3,2
-2,4
-1,4
0,12
1,7
2,18
3,25
4,24
5,20
6,21
7,19
8,22
9,20
10,19
11,16
12,24
13,21
14,20
15,16
16,28
17,18
18,17
19,26
20,19
21,18
22,20
23,30
24,19
25,25
26,28
27,26
28,26
29,32
30,28
31,19
32,25
33,31
34,32
35,37
36,21
37,38
38,32
39,26
40,35
41,23
42,35
43,16
44,36
45,29
46,35
47,28
48,34
49,26
50,44
51,29
52,22
53,32
54,27
55,31
56,19
57,32
58,31
59,30
60,26
61,30
62,33
63,28
64,26
65,19
66,29
67,18
68,24
69,23
70,23
71,27
72,30
73,31
74,18
75,35
76,40
77,28
78,20
79,31
80,31
81,28
82,42
83,40
84,39
85,32
86,40
87,32
88,33
89,38
90,36
91,30
92,36
93,32
94,29
95,30
96,33
97,26
98,26
99,21
100,7
101,12
102,8
103,4
104,2
106,1
