times,counts
0,17
1,17
2,15
3,20
4,27
5,31
6,26
7,23
8,31
9,29
10,23
11,23
12,30
13,26
14,35
15,25
16,28
17,26
18,31
19,35
20,35
21,19
22,27
23,32
24,35
25,32
26,28
27,37
28,27
29,53
30,36
31,49
32,43
33,45
34,43
35,46
36,49
37,45
38,51
39,48
40,51
41,49
42,49
43,56
44,55
45,45
46,50
47,47
48,50
49,52
50,51
51,56
52,51
53,57
54,45
55,60
56,61
57,54
58,56
59,53
60,48
61,55
62,56
63,56
64,54
65,55
66,52
67,59
68,56
69,52
70,55
71,58
72,63
73,61
74,60
75,76
76,67
77,64
78,72
79,68
80,60
81,78
82,77
83,77
84,79
85,76
86,69
87,64
88,67
89,73
90,74
91,67
92,69
93,73
94,80
95,69
96,68
97,76
98,76
99,67
100,71
