times,counts
0,21
1,20
2,23
3,15
4,22
5,22
6,15
7,24
8,21
9,31
10,24
11,23
12,20
13,33
14,22
15,22
16,21
17,33
18,25
19,32
20,31
21,34
22,37
23,24
24,28
25,26
26,33
27,29
28,36
29,19
30,31
31,26
32,22
33,32
34,19
35,30
36,23
37,19
38,23
39,17
40,20
41,24
42,25
43,17
44,22
45,22
46,23
47,25
48,25
49,22
50,27
51,22
52,23
53,21
54,22
55,22
56,13
57,20
58,21
59,26
60,22
61,23
62,23
63,22
64,29
65,31
66,32
67,20
68,19
69,28
70,28
71,28
72,19
73,23
74,27
75,10
76,21
77,23
78,21
79,24
80,25
81,13
82,13
83,11
84,12
85,10
86,18
87,22
88,22
89,16
90,18
91,18
92,19
93,17
94,14
95,24
96,25
97,17
98,19
99,26
100,21
