,times,counts,rates
113,-22,0,1.100372112517987e-09
114,-21,0,2.7153010810660524e-08
115,-20,0,4.0782013371766917e-07
116,-19,0,4.645033691539504e-06
117,-18,0,4.0308302511072135e-05
118,-17,0,0.0002764310596875904
119,-16,0,0.0015553026593311827
120,-15,0,0.007332875982040239
121,-14,0,0.029242755821412336
122,-13,0,0.09926207863624906
123,-12,0,0.2885486268277524
124,-11,0,0.7226682404950813
125,-10,0,1.569801568285091
126,-9,0,2.98321913815475
127,-8,0,5.018072558586524
128,-7,0,7.587735470738368
129,-6,0,10.513474710260995
130,-5,0,13.633852392472631
0,-4,1,16.859375921042112
1,-3,2,20.09832193607525
2,-2,4,23.128516338982326
3,-1,10,25.57589635192875
4,0,7,27.069687082737307
5,1,9,27.478536159719358
6,2,14,27.05474289087664
7,3,17,26.368743153692474
8,4,12,26.05797945988953
9,5,32,26.54608221090816
10,6,26,27.895842870127854
11,7,30,29.84296562245813
12,8,25,31.944665833779325
13,9,21,33.75713663279471
14,10,24,34.99244081408068
15,11,28,35.61972214879553
16,12,24,35.86146345953461
17,13,26,36.06031083105079
18,14,36,36.47935848430813
19,15,31,37.16862540335524
20,16,39,37.996759805443745
21,17,36,38.81976436826184
22,18,31,39.63790354930553
23,19,28,40.60199185318892
24,20,39,41.884736240777
25,21,39,43.55739767143914
26,22,40,45.55683792468628
27,23,37,47.70907029934721
28,24,35,49.77491961115207
29,25,46,51.531408102180976
30,26,39,52.85659415474177
31,27,37,53.72970836812756
32,28,47,54.1308766510435
33,29,39,53.96141588688392
34,30,61,53.11870252521911
35,31,48,51.682434944751705
36,32,48,50.00037394221787
37,33,39,48.546515379682496
38,34,60,47.67608871152389
39,35,64,47.49715266189705
40,36,47,47.92508913175342
41,37,60,48.80844707918803
42,38,44,50.00070675776443
43,39,44,51.361562129633604
44,40,53,52.76172538246295
45,41,52,54.141876796406734
46,42,45,55.565236146548145
47,43,49,57.15244520648934
48,44,42,58.89942154089425
49,45,62,60.53814323346047
50,46,51,61.601370402820095
51,47,56,61.679517734883824
52,48,47,60.685376674628685
53,49,58,58.92479897035965
54,50,42,56.932561852013166
55,51,73,55.225207957518016
56,52,59,54.14509204089059
57,53,67,53.831236650253246
58,54,53,54.2509892332803
59,55,66,55.25142287963877
60,56,56,56.636621200884406
61,57,54,58.251008771741766
62,58,55,60.00723904096638
63,59,53,61.83631518550497
64,60,54,63.62360605892319
65,61,64,65.20589163589247
66,62,47,66.41975552574448
67,63,64,67.13491882993725
68,64,53,67.25789069048908
69,65,62,66.75409323393565
70,66,67,65.69938489172354
71,67,57,64.29564657117697
72,68,62,62.806470756771276
73,69,69,61.47882375584313
74,70,74,60.53666010103297
75,71,60,60.199213764326196
76,72,64,60.61131616553652
77,73,64,61.71871651735127
78,74,71,63.24652262958342
79,75,67,64.82556915007794
80,76,51,66.13607247665603
81,77,63,66.9620399719753
82,78,57,67.19253291810026
83,79,66,66.82610459484653
84,80,66,65.9514440892737
85,81,60,64.67591143733421
86,82,55,63.06990365514929
87,83,83,61.23449302172861
88,84,66,59.46598811014735
89,85,55,58.302690361416055
90,86,66,58.27738523965902
91,87,62,59.47187588739903
92,88,78,61.17370251739474
93,89,61,61.93127871053786
94,90,68,60.124905933301775
95,91,64,54.80616317077329
96,92,38,46.24940727842185
97,93,44,35.827171610764196
98,94,70,25.350014024304166
99,95,59,16.33338512589454
100,96,62,9.56561212360024
101,97,71,5.0865517215352245
102,98,54,2.454039630746804
103,99,40,1.0734829328104263
104,100,42,0.4253048443111609
105,101,26,0.15210514706881517
106,102,16,0.04866354092253558
107,103,12,0.013680143607299607
108,104,4,0.003283489099035283
109,105,4,0.000645668033828275
110,106,2,9.814740127685816e-05
111,107,2,1.059141038678711e-05
131,108,0,7.048127817645887e-07
132,109,0,2.1434712218769156e-08
133,110,0,1.0513914954106236e-10
