times,counts
0,21
1,12
2,11
3,24
4,20
5,19
6,22
7,10
8,11
9,17
10,18
11,16
12,12
13,20
14,23
15,20
16,19
17,21
18,18
19,14
20,12
21,19
22,10
23,19
24,32
25,22
26,17
27,19
28,16
29,13
30,16
31,20
32,19
33,16
34,8
35,13
36,15
37,13
38,17
39,12
40,14
41,13
42,7
43,13
44,7
45,14
46,9
47,8
48,7
49,16
50,8
51,6
52,13
53,12
54,10
55,14
56,17
57,10
58,18
59,9
60,14
61,12
62,9
63,16
64,9
65,13
66,11
67,11
68,11
69,10
70,14
71,11
72,9
73,13
74,14
75,12
76,9
77,4
78,11
79,11
80,12
81,11
82,4
83,9
84,8
85,8
86,2
87,5
88,5
89,5
90,6
91,5
92,4
93,7
94,2
95,1
96,2
98,2
99,3
100,4
