times,counts
0,11
1,21
2,15
3,23
4,17
5,13
6,22
7,26
8,31
9,27
10,21
11,21
12,21
13,20
14,32
15,26
16,25
17,20
18,23
19,32
20,31
21,37
22,30
23,29
24,25
25,32
26,27
27,32
28,24
29,26
30,26
31,33
32,31
33,28
34,44
35,33
36,30
37,32
38,27
39,29
40,30
41,36
42,44
43,35
44,43
45,35
46,40
47,37
48,32
49,26
50,35
51,39
52,40
53,32
54,31
55,34
56,35
57,36
58,40
59,42
60,51
61,41
62,37
63,38
64,43
65,36
66,47
67,31
68,42
69,48
70,39
71,40
72,33
73,41
74,44
75,46
76,47
77,52
78,44
79,40
80,47
81,39
82,41
83,39
84,40
85,46
86,40
87,44
88,46
89,44
90,46
91,43
92,39
93,43
94,46
95,48
96,54
97,42
98,41
99,39
100,41
