times,counts
0,13
1,14
2,17
3,19
4,13
5,14
6,24
7,10
8,15
9,21
10,11
11,14
12,17
13,19
14,23
15,19
16,22
17,17
18,26
19,14
20,18
21,21
22,17
23,27
24,15
25,22
26,21
27,18
28,21
29,21
30,14
31,24
32,20
33,22
34,27
35,18
36,20
37,24
38,22
39,19
40,24
41,20
42,18
43,21
44,24
45,25
46,28
47,26
48,19
49,21
50,19
51,25
52,16
53,17
54,18
55,22
56,29
57,19
58,17
59,16
60,15
61,19
62,27
63,17
64,18
65,16
66,12
67,12
68,16
69,13
70,9
71,16
72,15
73,15
74,7
75,14
76,18
77,15
78,14
79,10
80,7
81,8
82,8
83,4
84,6
85,6
86,6
87,8
88,5
89,6
90,7
91,3
92,6
93,4
94,3
95,5
96,1
97,1
98,1
99,2
100,5
