,times,counts,rates
108,-20,0,4.289153311914318e-08
109,-19,0,8.79465346164682e-07
110,-18,0,1.0398811330334075e-05
111,-17,0,8.81738744722047e-05
112,-16,0,0.0005907149473851299
113,-15,0,0.0032680915532192264
114,-14,0,0.015148936583390418
115,-13,0,0.05906516967873683
116,-12,0,0.1943290248885131
117,-11,0,0.5419927620574225
118,-10,0,1.2884130442335777
119,-9,0,2.6264658228011597
120,-8,0,4.62688949091725
121,-7,0,7.121541183679239
122,-6,0,9.730211193364719
123,-5,0,12.053043579224733
124,-4,0,13.862353189828248
125,-3,0,15.122947759206571
0,-2,6,15.889645596542405
1,-1,9,16.254984015882023
2,0,8,16.370952760163096
3,1,4,16.420340266326093
4,2,13,16.51299706336364
5,3,17,16.63513879741844
6,4,18,16.721021828151056
7,5,10,16.75009137940769
8,6,12,16.75424685195626
9,7,17,16.75295799419968
10,8,18,16.71857586767447
11,9,19,16.61471126485398
12,10,15,16.44815339395238
13,11,14,16.263763235252032
14,12,15,16.095990214692453
15,13,21,15.948169224076846
16,14,18,15.82170552955314
17,15,15,15.74171345395932
18,16,14,15.73508801882981
19,17,16,15.786715509260375
20,18,20,15.828432407752858
21,19,16,15.773755041669201
22,20,16,15.559601670990027
23,21,13,15.156015633153784
24,22,16,14.55157244949987
25,23,16,13.755708356786942
26,24,18,12.832722937477431
27,25,14,11.923411059144312
28,26,17,11.195636326529712
29,27,10,10.730024347096643
30,28,18,10.433607376432796
31,29,20,10.077041242910328
32,30,13,9.445674562130433
33,31,12,8.48775375802346
34,32,5,7.346508472395636
35,33,12,6.267819003483315
36,34,11,5.470302783871703
37,35,12,5.065778046879274
38,36,14,5.053744116486701
39,37,9,5.360566841663042
40,38,9,5.884425059427281
41,39,6,6.525104527092215
42,40,4,7.197226915448013
43,41,7,7.832171587346521
44,42,5,8.371225700413548
45,43,5,8.754038173197559
46,44,8,8.913348210942587
47,45,4,8.784541667656896
48,46,9,8.328175298556772
49,47,6,7.557593579885585
50,48,7,6.557810163731895
51,49,10,5.4779455173677425
52,50,6,4.493331092997837
53,51,9,3.756917186688993
54,52,8,3.367647372515445
55,53,10,3.36771958514774
56,54,8,3.7543296401321458
57,55,6,4.480448769130228
58,56,5,5.439991534160049
59,57,5,6.464522641624894
60,58,4,7.361463961065215
61,59,2,7.989540175433984
62,60,5,8.326509848383932
63,61,3,8.475659962587322
64,62,4,8.599809991676008
65,63,8,8.82997723319179
66,64,7,9.20720884571237
67,65,8,9.679695451236954
68,66,7,10.146003260537613
69,67,10,10.519011634095104
70,68,5,10.765264118981403
71,69,7,10.884469069949738
72,70,10,10.859822376233886
73,71,11,10.649140008437826
74,72,10,10.228523845770049
75,73,9,9.629701396220673
76,74,10,8.928619169162141
77,75,8,8.205225858900477
78,76,16,7.51768216792955
79,77,7,6.906268971519059
80,78,14,6.409525503364596
81,79,5,6.076154149929933
82,80,12,5.9720725552095235
83,81,11,6.175766099353402
84,82,4,6.74587783657212
85,83,8,7.667698441961809
86,84,11,8.816122566983347
87,85,5,9.973588624120767
88,86,7,10.909505001469713
89,87,5,11.473208197545453
90,88,6,11.622772319771588
91,89,5,11.369268059150642
92,90,11,10.710644931568465
93,91,8,9.635272555088164
94,92,14,8.184320296321252
95,93,8,6.494619220558701
96,94,9,4.772440638584825
97,95,10,3.2214829583317948
98,96,13,1.979609668965992
99,97,10,1.094691472913403
100,98,7,0.5365187889336736
101,99,12,0.22844172587320477
102,100,5,0.08232253656705237
103,101,3,0.024275645887142802
104,102,5,0.00560971459980081
105,103,4,0.000959640118060487
106,104,2,0.00011207171181062852
126,105,0,7.81757111225857e-06
127,106,0,2.4600615096708163e-07
128,107,0,1.3160768166486295e-09
