times,counts
0,17
1,15
2,16
3,15
4,17
5,21
6,17
7,19
8,13
9,17
10,24
11,21
12,21
13,23
14,30
15,23
16,28
17,27
18,26
19,19
20,26
21,26
22,27
23,21
24,20
25,22
26,24
27,20
28,22
29,30
30,26
31,18
32,24
33,29
34,39
35,30
36,33
37,45
38,41
39,45
40,44
41,47
42,42
43,49
44,42
45,45
46,50
47,53
48,53
49,52
50,64
51,60
52,47
53,57
54,56
55,56
56,64
57,52
58,59
59,59
60,58
61,66
62,67
63,73
64,68
65,72
66,77
67,79
68,74
69,72
70,76
71,74
72,76
73,68
74,76
75,67
76,76
77,62
78,72
79,82
80,81
81,73
82,76
83,74
84,71
85,69
86,76
87,69
88,75
89,80
90,72
91,75
92,73
93,74
94,77
95,71
96,66
97,76
98,78
99,78
100,74
